Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20082018,472205718,0001749
Trade Date <20-AUG-2018>,Settlement Type <N>,Settlement No <2018159>,Settlement Date <23-AUG-2018>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1094,NKIND,EQ,3462,2378,68.69
20,1095,NLCINDIA,EQ,176088,101289,57.52
20,1096,NMDC,EQ,2370381,641147,27.05
20,1097,NOCIL,EQ,401166,154443,38.50
20,1098,NOIDATOLL,EQ,68489,48901,71.40
20,1099,NRAIL,EQ,34463,22682,65.82
20,1100,NRBBEARING,EQ,38890,21877,56.25
20,1101,NSIL,EQ,71,64,90.14
20,1102,NTPC,EQ,2873806,2027661,70.56
20,1103,NTPC,N3,100,0,0.00
20,1104,NTPC,N4,40,20,50.00
20,1105,NTPC,N6,20,20,100.00
20,1106,NTPC,N7,56142,50855,90.58
20,1107,NTPC,NB,158,157,99.37
20,1108,NTPC,NC,314,157,50.00
20,1109,NTPC,ND,225,225,100.00
20,1110,NUCLEUS,EQ,64052,30620,47.80
20,1111,NUTEK,EQ,151207,138822,91.81
20,1112,OBEROIRLTY,EQ,312183,261742,83.84
20,1113,OCCL,EQ,10247,7375,71.97
20,1114,OCL,EQ,49293,23288,47.24
20,1115,OFSS,EQ,39863,26776,67.17
20,1116,OIL,EQ,800212,336864,42.10
20,1117,OILCOUNTUB,EQ,14702,8873,60.35
20,1118,OMAXAUTO,EQ,14738,10821,73.42
20,1119,OMAXE,EQ,272306,35806,13.15
20,1120,OMKARCHEM,EQ,83923,60999,72.68
20,1121,OMMETALS,EQ,36850,19866,53.91
20,1122,ONELIFECAP,EQ,13407,7099,52.95
20,1123,ONEPOINT,SM,6000,6000,100.00
20,1124,ONGC,EQ,9674107,3828732,39.58
20,1125,ONMOBILE,EQ,197118,99616,50.54
20,1126,ONWARDTEC,EQ,16137,10840,67.17
20,1127,ORBTEXP,EQ,4928,2514,51.01
20,1128,ORICONENT,EQ,55995,33155,59.21
20,1129,ORIENTABRA,EQ,32976,24093,73.06
20,1130,ORIENTALTL,EQ,4734,4156,87.79
20,1131,ORIENTBANK,EQ,3736526,473689,12.68
20,1132,ORIENTBELL,EQ,31971,20667,64.64
20,1133,ORIENTCEM,EQ,58908,25166,42.72
20,1134,ORIENTELEC,EQ,204212,143520,70.28
20,1135,ORIENTHOT,EQ,42053,32590,77.50
20,1136,ORIENTLTD,EQ,2671,805,30.14
20,1137,ORIENTPPR,EQ,2726969,1365419,50.07
20,1138,ORIENTREF,EQ,276048,158297,57.34
20,1139,ORISSAMINE,EQ,20837,7409,35.56
20,1140,ORTINLABSS,EQ,48149,33757,70.11
20,1141,OSWALAGRO,EQ,17097,10874,63.60
20,1142,PAGEIND,EQ,46993,24714,52.59
20,1143,PAISALO,EQ,66,46,69.70
20,1144,PALASHSECU,EQ,1995,1239,62.11
20,1145,PALREDTEC,EQ,691,432,62.52
20,1146,PANACEABIO,EQ,79839,41519,52.00
20,1147,PANACHE,SM,1600,1600,100.00
20,1148,PANAMAPET,EQ,21936,15140,69.02
20,1149,PAPERPROD,EQ,16996,10709,63.01
20,1150,PARABDRUGS,EQ,21918,17813,81.27
20,1151,PARACABLES,EQ,24056,18101,75.25
20,1152,PARAGMILK,EQ,494470,171489,34.68
20,1153,PARSVNATH,EQ,105114,74732,71.10
20,1154,PATELENG,EQ,392414,173895,44.31
20,1155,PATINTLOG,EQ,13876,8518,61.39
20,1156,PATSPINLTD,EQ,1617,1429,88.37
20,1157,PCJEWELLER,EQ,9867540,1205364,12.22
20,1158,PDMJEPAPER,EQ,25694,21309,82.93
20,1159,PDPL,EQ,19014,13472,70.85
20,1160,PDSMFL,EQ,982,979,99.69
20,1161,PEL,EQ,256597,79639,31.04
20,1162,PENIND,EQ,102242,66622,65.16
20,1163,PENINLAND,EQ,526153,357042,67.86
20,1164,PENPEBS,EQ,4112,2267,55.13
20,1165,PERSISTENT,EQ,110690,73381,66.29
20,1166,PETRONENGG,EQ,1908,1486,77.88
20,1167,PETRONET,EQ,4508745,2132632,47.30
20,1168,PFC,EQ,8953631,4625218,51.66
20,1169,PFC,N2,250,250,100.00
20,1170,PFC,N3,54,54,100.00
20,1171,PFC,N4,199,199,100.00
20,1172,PFC,N6,620,320,51.61
20,1173,PFC,N8,295,295,100.00
20,1174,PFIZER,EQ,33985,14670,43.17
20,1175,PFOCUS,EQ,766165,148379,19.37
20,1176,PFS,EQ,2502098,948322,37.90
20,1177,PGEL,EQ,9815,4547,46.33
20,1178,PGHH,EQ,4827,3304,68.45
20,1179,PGIL,EQ,9655,7485,77.52
20,1180,PHILIPCARB,EQ,834646,288406,34.55
20,1181,PHOENIXLTD,EQ,52008,36502,70.19
20,1182,PIDILITIND,EQ,948387,359140,37.87
20,1183,PIGL,SM,12000,12000,100.00
20,1184,PIIND,EQ,73835,51072,69.17
20,1185,PILITA,EQ,47931,22136,46.18
20,1186,PIONDIST,EQ,75563,23654,31.30
20,1187,PIONEEREMB,EQ,98180,38913,39.63
20,1188,PITTIENG,EQ,28476,16534,58.06
20,1189,PLASTIBLEN,EQ,7429,6359,85.60
20,1190,PNB,EQ,25753772,7309026,28.38
20,1191,PNBGILTS,EQ,747165,396946,53.13
20,1192,PNBHOUSING,EQ,269406,94111,34.93
20,1193,PNC,EQ,1473,1324,89.88
20,1194,PNCINFRA,EQ,190292,171593,90.17
20,1195,POCHIRAJU,EQ,4291,4291,100.00
20,1196,PODDARHOUS,EQ,328,320,97.56
20,1197,PODDARMENT,EQ,20699,15706,75.88
20,1198,POKARNA,EQ,18621,14287,76.73
20,1199,POLYMED,EQ,6311,4979,78.89
20,1200,POLYPLEX,EQ,71221,41981,58.94
20,1201,PONNIERODE,EQ,635,521,82.05
20,1202,POWERGRID,EQ,1399379,626680,44.78
20,1203,POWERMECH,EQ,5341,4143,77.57
20,1204,PPAP,EQ,21503,17450,81.15
20,1205,PRABHAT,EQ,36675,20089,54.78
20,1206,PRAENG,EQ,44499,21157,47.54
20,1207,PRAJIND,EQ,312173,100877,32.31
20,1208,PRAKASH,EQ,904205,326786,36.14
20,1209,PRAKASHCON,EQ,106580,70020,65.70
20,1210,PRAXIS,EQ,9868,6274,63.58
20,1211,PRECAM,EQ,48120,24212,50.32
20,1212,PRECOT,EQ,2549,2398,94.08
20,1213,PRECWIRE,EQ,24059,18086,75.17
20,1214,PREMEXPLN,EQ,2117,1578,74.54
20,1215,PREMIER,EQ,8805,6389,72.56
20,1216,PREMIERPOL,EQ,20058,14330,71.44
20,1217,PRESSMN,EQ,17836,13805,77.40
20,1218,PRESTIGE,EQ,26235,17659,67.31
20,1219,PRICOLLTD,EQ,134985,71697,53.11
20,1220,PRIMESECU,EQ,29622,14273,48.18
20,1221,PRITI,SM,8000,4800,60.00
20,1222,PROVOGE,EQ,166048,128914,77.64
20,1223,PROZONINTU,EQ,178330,86795,48.67
20,1224,PRSMJOHNSN,EQ,581424,295515,50.83
20,1225,PSB,EQ,46673,32562,69.77
20,1226,PSL,EQ,125508,101150,80.59
20,1227,PSPPROJECT,EQ,10540,7851,74.49
20,1228,PSUBNKBEES,EQ,2638,2399,90.94
20,1229,PTC,EQ,1243768,457529,36.79
20,1230,PTL,EQ,16447,10673,64.89
20,1231,PUNJABCHEM,EQ,7729,5799,75.03
20,1232,PUNJLLOYD,EQ,844947,393092,46.52
20,1233,PURVA,EQ,164856,89038,54.01
20,1234,PVP,EQ,143929,106898,74.27
20,1235,PVR,EQ,470132,61709,13.13
20,1236,QGOLDHALF,EQ,374,326,87.17
20,1237,QUESS,EQ,68668,50799,73.98
20,1238,QUICKHEAL,EQ,110928,39493,35.60
20,1239,RADAAN,EQ,4000,4000,100.00
20,1240,RADICO,EQ,282493,137220,48.57
20,1241,RADIOCITY,EQ,103233,62209,60.26
20,1242,RAJESHEXPO,EQ,870928,74175,8.52
20,1243,RAJSREESUG,EQ,12862,8909,69.27
20,1244,RAJTV,EQ,1626,1326,81.55
20,1245,RALLIS,EQ,95938,48871,50.94
20,1246,RAMANEWS,EQ,59844,34632,57.87
20,1247,RAMASTEEL,EQ,27628,20180,73.04
20,1248,RAMCOCEM,EQ,444859,211321,47.50
20,1249,RAMCOIND,EQ,46607,20315,43.59
20,1250,RAMCOSYS,EQ,24298,13180,54.24
20,1251,RAMKY,EQ,209963,119229,56.79
20,1252,RANASUG,EQ,219628,119170,54.26
20,1253,RANEENGINE,EQ,628,319,50.80
20,1254,RANEHOLDIN,EQ,783,603,77.01
20,1255,RATNAMANI,EQ,9528,4230,44.40
20,1256,RAYMOND,EQ,1288271,183704,14.26
20,1257,RBL,EQ,12283,2362,19.23
20,1258,RBLBANK,EQ,2985648,1173747,39.31
20,1259,RCF,EQ,828425,357380,43.14
20,1260,RCOM,EQ,96234183,10678252,11.10
20,1261,RECLTD,EQ,4485588,1413880,31.52
20,1262,RECLTD,N1,49,25,51.02
20,1263,RECLTD,N2,10,10,100.00
20,1264,RECLTD,N9,735,735,100.00
20,1265,RECLTD,NI,976,500,51.23
20,1266,REDINGTON,EQ,1055467,714309,67.68
20,1267,REFEX,EQ,80147,63415,79.12
20,1268,RELAXO,EQ,44525,25344,56.92
20,1269,RELCAPITAL,EQ,5252613,520376,9.91
20,1270,RELCNX100,EQ,175,168,96.00
20,1271,RELCONS,EQ,1921,1921,100.00
20,1272,RELDIVOPP,EQ,125,125,100.00
20,1273,RELIABLE,SM,24000,6000,25.00
20,1274,RELIANCE,EQ,7607036,3757248,49.39
20,1275,RELIGARE,EQ,1124176,519632,46.22
20,1276,RELINFRA,EQ,2809542,240848,8.57
20,1277,RELNV20,EQ,751,751,100.00
20,1278,REMSONSIND,EQ,3546,2924,82.46
20,1279,RENUKA,EQ,426917,201367,47.17
20,1280,REPCOHOME,EQ,115253,61935,53.74
20,1281,REPL,SM,15000,15000,100.00
20,1282,REPRO,EQ,11866,6759,56.96
20,1283,RESPONIND,EQ,10939,8785,80.31
20,1284,REVATHI,EQ,348,190,54.60
20,1285,RHFL,EQ,380059,209745,55.19
20,1286,RHFL,N2,40,40,100.00
20,1287,RHFL,N4,100,100,100.00
20,1288,RHFL,N6,259,209,80.69
20,1289,RHFL,N8,429,429,100.00
20,1290,RICOAUTO,EQ,312182,142840,45.76
20,1291,RIIL,EQ,380092,82322,21.66
20,1292,RITES,EQ,4030172,829597,20.58
20,1293,RJL,EQ,19158,10431,54.45
20,1294,RKDL,EQ,7669,5328,69.47
20,1295,RKFORGE,EQ,15338,9922,64.69
20,1296,RMCL,EQ,594334,327394,55.09
20,1297,RMDRIP,SM,2000,2000,100.00
20,1298,RML,EQ,5348,3871,72.38
20,1299,RNAM,EQ,95784,49588,51.77
20,1300,RNAVAL,EQ,2955163,1308579,44.28
20,1301,ROHLTD,EQ,39352,23041,58.55
20,1302,ROLLT,EQ,11669,9533,81.70
20,1303,ROLTA,EQ,2998386,1335310,44.53
20,1304,ROSSELLIND,EQ,12199,11402,93.47
20,1305,RPGLIFE,EQ,17271,9271,53.68
20,1306,RPOWER,EQ,8151419,2879468,35.32
20,1307,RPPINFRA,EQ,84952,54719,64.41
20,1308,RRSLGETF,EQ,486,476,97.94
20,1309,RSSOFTWARE,EQ,61032,20371,33.38
20,1310,RSWM,EQ,25441,16561,65.10
20,1311,RSYSTEMS,EQ,58170,52001,89.39
20,1312,RTNINFRA,EQ,858578,637395,74.24
20,1313,RTNPOWER,EQ,2896244,1313410,45.35
20,1314,RUBYMILLS,EQ,2960,1312,44.32
20,1315,RUCHIRA,EQ,178839,90524,50.62
20,1316,RUCHISOYA,EQ,6017622,1935277,32.16
20,1317,RUPA,EQ,15378,7834,50.94
20,1318,RUSHIL,EQ,18651,14135,75.79
20,1319,SABEVENTS,EQ,100,100,100.00
20,1320,SADBHAV,EQ,185053,116704,63.07
20,1321,SADBHIN,EQ,58213,52100,89.50
20,1322,SAGCEM,EQ,1171,841,71.82
20,1323,SAIL,EQ,9973622,1743025,17.48
20,1324,SAKHTISUG,EQ,28768,18683,64.94
20,1325,SAKSOFT,EQ,83880,29813,35.54
20,1326,SAKUMA,EQ,19895,11452,57.56
20,1327,SALASAR,EQ,6932,4026,58.08
20,1328,SALONA,EQ,1994,629,31.54
20,1329,SALSTEEL,EQ,26507,22331,84.25
20,1330,SALZERELEC,EQ,6371,4418,69.35
20,1331,SAMBHAAV,EQ,20162,19642,97.42
20,1332,SANCO,EQ,170396,122680,72.00
20,1333,SANDESH,EQ,723,572,79.11
20,1334,SANDHAR,EQ,42617,22307,52.34
20,1335,SANGAMIND,EQ,19413,8993,46.32
20,1336,SANGHIIND,EQ,196111,75372,38.43
20,1337,SANGHVIFOR,EQ,6424,5855,91.14
20,1338,SANGHVIMOV,EQ,190563,158007,82.92
20,1339,SANGINITA,SM,2000,1000,50.00
20,1340,SANOFI,EQ,5111,3107,60.79
20,1341,SANWARIA,EQ,2826701,1469192,51.98
20,1342,SARDAEN,EQ,373643,78067,20.89
20,1343,SAREGAMA,EQ,19015,7347,38.64
20,1344,SARLAPOLY,EQ,29570,21482,72.65
20,1345,SASKEN,EQ,78681,25499,32.41
20,1346,SASTASUNDR,EQ,2228,2012,90.31
20,1347,SATHAISPAT,EQ,11055,9117,82.47
20,1348,SATIN,EQ,24342,15858,65.15
20,1349,SBILIFE,EQ,171665,91812,53.48
20,1350,SBIN,EQ,20240462,4637280,22.91
20,1351,SBIN,N2,103,102,99.03
20,1352,SBIN,N5,84,84,100.00
20,1353,SCAPDVR,EQ,7475,7475,100.00
20,1354,SCHAEFFLER,EQ,977,754,77.18
20,1355,SCHAND,EQ,8747,5239,59.89
20,1356,SCHNEIDER,EQ,286184,100528,35.13
20,1357,SCI,EQ,380857,160859,42.24
20,1358,SDBL,EQ,49769,32849,66.00
20,1359,SEAMECLTD,EQ,5176,3334,64.41
20,1360,SECURCRED,SM,2400,1800,75.00
20,1361,SELAN,EQ,556810,165493,29.72
20,1362,SELMCL,EQ,104663,86874,83.00
20,1363,SEPOWER,EQ,48712,33941,69.68
20,1364,SEQUENT,EQ,4924433,1793578,36.42
20,1365,SESHAPAPER,EQ,9574,6010,62.77
20,1366,SETCO,EQ,910732,408094,44.81
20,1367,SETF10GILT,EQ,14,7,50.00
20,1368,SETFGOLD,EQ,2416,1453,60.14
20,1369,SETFNIF50,EQ,14090,13422,95.26
20,1370,SETFNIFBK,EQ,831,647,77.86
20,1371,SETFNN50,EQ,618,490,79.29
20,1372,SFL,EQ,1928,1596,82.78
20,1373,SGBAUG24,GB,269,172,63.94
20,1374,SGBDEC25XI,GB,4,4,100.00
20,1375,SGBFEB24,GB,67,65,97.01
20,1376,SGBJAN26,GB,1,1,100.00
20,1377,SGBJUL25,GB,253,136,53.75
20,1378,SGBMAR25,GB,5,5,100.00
20,1379,SGBMAY25,GB,73,58,79.45
20,1380,SGBMAY26,GB,13,12,92.31
20,1381,SGBNOV23,GB,92,92,100.00
20,1382,SGBNOV24,GB,166,154,92.77
20,1383,SGBNOV258,GB,1,1,100.00
20,1384,SGBNOV25VI,GB,16,14,87.50
20,1385,SGBOCT25,GB,4,2,50.00
20,1386,SGBOCT25IV,GB,66,56,84.85
20,1387,SGBOCT25V,GB,1,1,100.00
20,1388,SGBSEP24,GB,164,119,72.56
20,1389,SGL,EQ,9013,5865,65.07
20,1390,SHAHALLOYS,EQ,14496,14438,99.60
20,1391,SHAKTIPUMP,EQ,75343,24210,32.13
20,1392,SHALBY,EQ,34066,25979,76.26
20,1393,SHALPAINTS,EQ,15902,8945,56.25
20,1394,SHANKARA,EQ,15785,7186,45.52
20,1395,SHANTIGEAR,EQ,11799,5965,50.56
20,1396,SHARDACROP,EQ,14427,10956,75.94
20,1397,SHARDAMOTR,EQ,1418,1066,75.18
20,1398,SHARIABEES,EQ,2,2,100.00
20,1399,SHEMAROO,EQ,6852,3391,49.49
20,1400,SHILPAMED,EQ,14604,9824,67.27
20,1401,SHIRPUR-G,EQ,4780,3443,72.03
20,1402,SHIVAMAUTO,EQ,77841,39305,50.49
20,1403,SHIVAMILLS,EQ,3809,2547,66.87
20,1404,SHIVATEX,EQ,1697,1385,81.61
20,1405,SHK,EQ,1088189,705541,64.84
20,1406,SHOPERSTOP,EQ,15690,12287,78.31
20,1407,SHREECEM,EQ,13527,6955,51.42
20,1408,SHREEPUSHK,EQ,38873,18270,47.00
20,1409,SHREERAMA,EQ,4085,3454,84.55
20,1410,SHRENIK,SM,220625,75000,33.99
20,1411,SHREYANIND,EQ,107142,63707,59.46
20,1412,SHREYAS,EQ,19262,14023,72.80
20,1413,SHRIRAMCIT,EQ,9284,5418,58.36
20,1414,SHRIRAMCIT,ND,2,2,100.00
20,1415,SHRIRAMCIT,NG,5,5,100.00
20,1416,SHRIRAMEPC,EQ,89158,62572,70.18
20,1417,SHYAMCENT,EQ,866,510,58.89
20,1418,SHYAMTEL,EQ,741,741,100.00
20,1419,SICAGEN,EQ,7684,5766,75.04
20,1420,SICAL,EQ,17520,11925,68.07
20,1421,SIEMENS,EQ,187366,81597,43.55
20,1422,SILINV,EQ,8438,3460,41.00
20,1423,SILLYMONKS,SM,8400,7200,85.71
20,1424,SILVERTUC,SM,1000,1000,100.00
20,1425,SIMBHALS,EQ,16003,12576,78.59
20,1426,SIMPLEX,EQ,4680,3093,66.09
20,1427,SIMPLEXINF,EQ,37760,29403,77.87
20,1428,SINTERCOM,SM,2000,2000,100.00
20,1429,SINTEX,EQ,2504872,1130901,45.15
20,1430,SIRCA,SM,27200,20000,73.53
20,1431,SIS,EQ,4377,3318,75.81
20,1432,SITINET,EQ,24808,17066,68.79
20,1433,SIYSIL,EQ,112609,110631,98.24
20,1434,SJVN,EQ,3206561,929937,29.00
20,1435,SKFINDIA,EQ,4063,2584,63.60
20,1436,SKIL,EQ,27088,18967,70.02
20,1437,SKIPPER,EQ,2403010,670111,27.89
20,1438,SKMEGGPROD,EQ,21651,12656,58.45
20,1439,SMARTLINK,EQ,3733,3040,81.44
20,1440,SMLISUZU,EQ,56073,44610,79.56
20,1441,SMSLIFE,EQ,2502,2239,89.49
20,1442,SMSPHARMA,EQ,45796,31357,68.47
20,1443,SNOWMAN,EQ,301178,140575,46.68
20,1444,SOBHA,EQ,122053,45759,37.49
20,1445,SOFTTECH,SM,1600,1600,100.00
20,1446,SOLARA,EQ,427703,247885,57.96
20,1447,SOLARINDS,EQ,8258,6325,76.59
20,1448,SOMANYCERA,EQ,30073,22252,73.99
20,1449,SOMATEX,EQ,6103,5300,86.84
20,1450,SOMICONVEY,EQ,6623,5603,84.60
20,1451,SONAMCLOCK,SM,21000,21000,100.00
20,1452,SONATSOFTW,EQ,248561,71588,28.80
20,1453,SONISOYA,SM,36000,36000,100.00
20,1454,SORILINFRA,EQ,103216,67346,65.25
20,1455,SOTL,EQ,441,263,59.64
20,1456,SOUTHBANK,EQ,18516721,5772336,31.17
20,1457,SOUTHWEST,SM,11200,8000,71.43
20,1458,SPAL,EQ,4115,3073,74.68
20,1459,SPARC,EQ,222327,80693,36.29
20,1460,SPECIALITY,EQ,42899,28903,67.37
20,1461,SPENTEX,EQ,73861,67245,91.04
20,1462,SPIC,EQ,107233,85803,80.02
20,1463,SPICEMOBI,EQ,7983,2814,35.25
20,1464,SPLIL,EQ,90045,58316,64.76
20,1465,SPMLINFRA,EQ,15188,10873,71.59
20,1466,SPTL,EQ,691327,327556,47.38
20,1467,SQSBFSI,EQ,5454,4122,75.58
20,1468,SREEL,EQ,7141,4096,57.36
20,1469,SREIBNPNCD,NJ,81,65,80.25
20,1470,SREIBNPNCD,NL,197,192,97.46
20,1471,SREIBNPNCD,NQ,20,20,100.00
20,1472,SREIBNPNCD,NR,10,10,100.00
20,1473,SREIBNPNCD,NU,30,30,100.00
20,1474,SREIBNPNCD,NW,800,800,100.00
20,1475,SREINFRA,EQ,2533499,1048596,41.39
20,1476,SREINFRA,NK,20,20,100.00
20,1477,SREINFRA,NZ,6,6,100.00
20,1478,SREINFRA,Y2,1001,500,49.95
20,1479,SRF,EQ,242935,60894,25.07
20,1480,SRHHYPOLTD,EQ,17913,12451,69.51
20,1481,SRIPIPES,EQ,46185,21946,47.52
20,1482,SRIRAM,SM,18000,0,0.00
20,1483,SRPL,SM,20000,16000,80.00
20,1484,SRSLTD,EQ,561647,525653,93.59
20,1485,SRTRANSFIN,EQ,959648,218667,22.79
20,1486,SRTRANSFIN,Y6,99,99,100.00
20,1487,SRTRANSFIN,Y8,69,69,100.00
20,1488,SRTRANSFIN,YG,2,2,100.00
20,1489,SRTRANSFIN,YH,77,77,100.00
20,1490,SRTRANSFIN,YI,810,810,100.00
20,1491,SRTRANSFIN,YK,2219,2219,100.00
20,1492,SRTRANSFIN,YL,909,909,100.00
20,1493,SRTRANSFIN,YN,10,10,100.00
20,1494,SSINFRA,SM,6000,3000,50.00
20,1495,SSWL,EQ,11322,6435,56.84
20,1496,STAMPEDE,EQ,182488,130851,71.70
20,1497,STAN,DR,4626,3420,73.93
20,1498,STAR,EQ,3353550,426767,12.73
20,1499,STARCEMENT,EQ,30124,17519,58.16
20,1500,STARPAPER,EQ,165777,64766,39.07
20,1501,STCINDIA,EQ,343991,57377,16.68
20,1502,STEELXIND,EQ,107604,99261,92.25
20,1503,STEL,EQ,7269,5512,75.83
20,1504,STERTOOLS,EQ,5412,3545,65.50
20,1505,STINDIA,EQ,801,572,71.41
20,1506,STRTECH,EQ,472749,171071,36.19
20,1507,SUBEX,EQ,1832131,1168139,63.76
20,1508,SUBROS,EQ,43247,25258,58.40
20,1509,SUDARSCHEM,EQ,114839,75816,66.02
20,1510,SUMMITSEC,EQ,5578,3511,62.94
20,1511,SUNCLAYLTD,EQ,3573,3435,96.14
20,1512,SUNDARAM,EQ,569564,359146,63.06
20,1513,SUNDARMFIN,EQ,7300,4910,67.26
20,1514,SUNDARMHLD,EQ,22044,19093,86.61
20,1515,SUNDRMBRAK,EQ,1062,849,79.94
20,1516,SUNDRMFAST,EQ,73808,24809,33.61
20,1517,SUNFLAG,EQ,277590,99325,35.78
20,1518,SUNPHARMA,EQ,9494515,4493667,47.33
20,1519,SUNTECK,EQ,187774,48999,26.09
20,1520,SUNTV,EQ,1099298,201017,18.29
20,1521,SUPERHOUSE,EQ,16080,7691,47.83
20,1522,SUPPETRO,EQ,4248,4036,95.01
20,1523,SUPRAJIT,EQ,46952,42308,90.11
20,1524,SUPREMEIND,EQ,12235,6987,57.11
20,1525,SUPREMEINF,EQ,39759,35836,90.13
20,1526,SURANAT&P,EQ,5958,5946,99.80
20,1527,SURYALAXMI,EQ,4710,3554,75.46
20,1528,SURYAROSNI,EQ,56347,22143,39.30
20,1529,SUTLEJTEX,EQ,21758,13991,64.30
20,1530,SUVEN,EQ,181423,86679,47.78
20,1531,SUZLON,EQ,12954260,6416853,49.53
20,1532,SVLL,SM,6000,3000,50.00
20,1533,SWANENERGY,EQ,189654,9236,4.87
20,1534,SWARAJENG,EQ,1712,1401,81.83
20,1535,SWELECTES,EQ,2710,2438,89.96
20,1536,SYMPHONY,EQ,126806,108395,85.48
20,1537,SYNCOM,EQ,396941,166824,42.03
20,1538,SYNDIBANK,EQ,3234597,902381,27.90
20,1539,SYNGENE,EQ,60646,23214,38.28
20,1540,TAINWALCHM,EQ,989,837,84.63
20,1541,TAJGVK,EQ,46764,24994,53.45
20,1542,TAKE,EQ,173809,110177,63.39
20,1543,TALBROAUTO,EQ,17640,11490,65.14
20,1544,TALWALKARS,EQ,47384,31962,67.45
20,1545,TALWGYM,EQ,43821,25845,58.98
20,1546,TARACHAND,SM,16000,16000,100.00
20,1547,TARMAT,EQ,4891,3074,62.85
20,1548,TASTYBITE,EQ,856,633,73.95
20,1549,TATACHEM,EQ,1215007,677909,55.79
20,1550,TATACOFFEE,EQ,307067,171094,55.72
20,1551,TATACOMM,EQ,237281,41631,17.55
20,1552,TATAELXSI,EQ,283498,50755,17.90
20,1553,TATAGLOBAL,EQ,1690225,612503,36.24
20,1554,TATAINVEST,EQ,22464,8591,38.24
20,1555,TATAMETALI,EQ,62128,18135,29.19
20,1556,TATAMOTORS,EQ,25576718,8802180,34.41
20,1557,TATAMTRDVR,EQ,6598470,2980599,45.17
20,1558,TATAPOWER,EQ,1947407,662476,34.02
20,1559,TATASPONGE,EQ,260267,88166,33.88
20,1560,TATASTEEL,E1,595656,267149,44.85
20,1561,TATASTEEL,EQ,11662318,2978823,25.54
20,1562,TBZ,EQ,83931,51557,61.43
20,1563,TCFSL,N8,200,200,100.00
20,1564,TCFSL,N9,10,10,100.00
20,1565,TCI,EQ,159389,65448,41.06
20,1566,TCIDEVELOP,EQ,172,60,34.88
20,1567,TCIEXP,EQ,11276,5932,52.61
20,1568,TCIFINANCE,EQ,49820,31353,62.93
20,1569,TCNSBRANDS,EQ,39196,25730,65.64
20,1570,TCPLPACK,EQ,2338,1773,75.83
20,1571,TCS,EQ,1587032,1020783,64.32
20,1572,TDPOWERSYS,EQ,45243,39961,88.33
20,1573,TEAMLEASE,EQ,641499,625373,97.49
20,1574,TECHM,EQ,3577624,1668378,46.63
20,1575,TECHNOFAB,EQ,2242,1611,71.86
20,1576,TEJASNET,EQ,153376,88013,57.38
20,1577,TERASOFT,EQ,7805,7696,98.60
20,1578,TEXINFRA,EQ,47966,29641,61.80
20,1579,TEXMOPIPES,EQ,140115,90314,64.46
20,1580,TEXRAIL,EQ,365502,141356,38.67
20,1581,TFCILTD,EQ,81394,69630,85.55
20,1582,TGBHOTELS,EQ,5066,4160,82.12
20,1583,THANGAMAYL,EQ,11388,6558,57.59
20,1584,THEINVEST,EQ,9494,6986,73.58
20,1585,THEJO,SM,2400,2400,100.00
20,1586,THEMISMED,EQ,2581,1993,77.22
20,1587,THERMAX,EQ,155622,114970,73.88
20,1588,THIRUSUGAR,EQ,6689,5587,83.53
20,1589,THOMASCOOK,EQ,876445,714292,81.50
20,1590,THYROCARE,EQ,21813,14872,68.18
20,1591,TI,EQ,199371,128913,64.66
20,1592,TIDEWATER,EQ,953,497,52.15
20,1593,TIFIN,EQ,13308,9826,73.84
20,1594,TIIL,EQ,3706,2191,59.12
20,1595,TIINDIA,EQ,43601,35048,80.38
20,1596,TIJARIA,EQ,68382,63630,93.05
20,1597,TIL,EQ,8401,6415,76.36
20,1598,TIMETECHNO,EQ,182378,148088,81.20
20,1599,TIMKEN,EQ,11281,6561,58.16
20,1600,TINPLATE,EQ,636445,147620,23.19
20,1601,TIPSINDLTD,EQ,6002,4591,76.49
20,1602,TIRUMALCHM,EQ,1026004,411761,40.13
20,1603,TIRUPATI,SM,42000,42000,100.00
20,1604,TIRUPATIFL,SM,12000,4000,33.33
20,1605,TITAN,EQ,2529831,806533,31.88
20,1606,TMRVL,EQ,18309,13834,75.56
20,1607,TNPETRO,EQ,185319,105233,56.78
20,1608,TNPL,EQ,270113,122543,45.37
20,1609,TOKYOPLAST,EQ,5878,3728,63.42
20,1610,TORNTPHARM,EQ,509930,165367,32.43
20,1611,TORNTPOWER,EQ,859784,169805,19.75
20,1612,TOTAL,SM,3000,3000,100.00
20,1613,TOUCHWOOD,SM,21000,18000,85.71
20,1614,TPLPLASTEH,EQ,3785,2024,53.47
20,1615,TRANSWIND,SM,20000,20000,100.00
20,1616,TREEHOUSE,EQ,14480,11668,80.58
20,1617,TRENT,EQ,47175,23367,49.53
20,1618,TRF,EQ,13986,9214,65.88
20,1619,TRIDENT,EQ,646583,229217,35.45
20,1620,TRIGYN,EQ,43078,27638,64.16
20,1621,TRIL,EQ,67054,46727,69.69
20,1622,TRITURBINE,EQ,52505,49902,95.04
20,1623,TRIVENI,EQ,270473,142535,52.70
20,1624,TTKHLTCARE,EQ,5299,4358,82.24
